Mod:Item:MetaData, Localized Name
jurassicraft:plant_dna:32, Graminidites Bambusoides DNA
jurassicraft:plant_dna:38, Hippurites Radiosus DNA
jurassicraft:plant_dna:16, Ladinia Simplex DNA
jurassicraft:plant_dna:30, Largestipule Leather-root DNA
jurassicraft:plant_dna:19, Liriodendrites DNA
jurassicraft:plant_dna:36, Lithostrotion DNA
jurassicraft:plant_dna:17, Orontium Mackii DNA
jurassicraft:plant_dna:23, Phoenix DNA
jurassicraft:plant_dna:22, Psaronius DNA
jurassicraft:plant_dna:20, Raphaelia DNA
jurassicraft:plant_dna:31, Rhacophyton DNA
jurassicraft:plant_dna:40, Rhamnus Salifocifus DNA
jurassicraft:plant_dna:8, Scaly Tree Fern DNA
jurassicraft:plant_dna:15, Serenna Veriformans DNA
jurassicraft:plant_dna:3, Chain Fern DNA
jurassicraft:plant_dna:4, Cycad DNA
jurassicraft:plant_dna:1, Royal Fern DNA
jurassicraft:plant_dna:37, Stylophyllopsis DNA
jurassicraft:plant_dna:28, Tempskya DNA
jurassicraft:plant_dna:18, Umaltolepis DNA
jurassicraft:plant_dna:11, Wild Onion DNA
jurassicraft:plant_dna:24, Wild Potato DNA
jurassicraft:plant_dna:29, Woolly-stalked Begonia DNA
jurassicraft:tempskya, Tempskya
jurassicraft:wild_onion, Wild Onion
jurassicraft:fossil_block_1:3, Triceratops Fossil
jurassicraft:fossil_block_1:4, Tyrannosaurus Fossil
jurassicraft:encephalartos, Encephalartos
jurassicraft:peat_moss, Peat Moss
jurassicraft:small_royal_fern, Royal Fern
jurassicraft:fossil_grinder, Fossil Grinder
jurassicraft:fossilized_egg:0, Fossilized Egg
jurassicraft:fossilized_egg:1, Fossilized Egg
jurassicraft:fossilized_egg:2, Fossilized Egg
jurassicraft:reinforced_stone, Reinforced Stone
jurassicraft:tooth_fresh:3, Fresh Brachiosaurus Tooth
jurassicraft:tooth_fresh:7, Fresh Dilophosaurus Tooth
jurassicraft:tooth_fresh:2, Fresh Microraptor Tooth
jurassicraft:tooth_fresh:19, Fresh Triceratops Tooth
jurassicraft:tooth_fresh:20, Fresh Tyrannosaurus Tooth
jurassicraft:tooth_fresh:0, Fresh Velociraptor Tooth
jurassicraft:car_chassis, Car Chassis
jurassicraft:tail_vertebrae_fresh:3, Fresh Brachiosaurus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:7, Fresh Dilophosaurus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:9, Fresh Gallimimus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:2, Fresh Microraptor Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:4, Fresh Mussaurus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:13, Fresh Parasaurolophus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:19, Fresh Triceratops Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:20, Fresh Tyrannosaurus Tail Vertebrae
jurassicraft:tail_vertebrae_fresh:0, Fresh Velociraptor Tail Vertebrae
jurassicraft:rhacophyton, Rhacophyton
jurassicraft:skeleton_assembly, Skeleton Assembly Table
jurassicraft:dart_poison_cycasin, Poisoned Dart
jurassicraft:stamp_set, Stamp Set
jurassicraft:krill, Krill
jurassicraft:dino_scanner, Debug Dinosaur Scanner
jurassicraft:shoulder_fresh:3, Fresh Brachiosaurus Shoulder
jurassicraft:shoulder_fresh:7, Fresh Dilophosaurus Shoulder
jurassicraft:shoulder_fresh:9, Fresh Gallimimus Shoulder
jurassicraft:shoulder_fresh:2, Fresh Microraptor Shoulder
jurassicraft:shoulder_fresh:4, Fresh Mussaurus Shoulder
jurassicraft:keyboard, Keyboard
jurassicraft:ajuginucula_smithii_seeds, Ajuginucula Smithii Seeds
jurassicraft:disc_jurassicraft_theme, JurassiCraft Record
jurassicraft:ginkgo_log_petrified, Petrified Ginkgo Log
jurassicraft:plant_cells_petri_dish, Plant Cells in Petri Dish
jurassicraft:neck_fresh:7, Fresh Dilophosaurus Neck
jurassicraft:crickets, Crickets
jurassicraft:growth_serum, Growth Serum
jurassicraft:petri_dish_agar, Petri Dish With Agar
jurassicraft:calamites_sapling, Calamites Sapling
jurassicraft:arm_bones_fresh:7, Fresh Dilophosaurus Arm Bones
jurassicraft:arm_bones_fresh:9, Fresh Gallimimus Arm Bones
jurassicraft:arm_bones_fresh:2, Fresh Microraptor Arm Bones
jurassicraft:arm_bones_fresh:4, Fresh Mussaurus Arm Bones
jurassicraft:arm_bones_fresh:20, Fresh Tyrannosaurus Arm Bones
jurassicraft:arm_bones_fresh:0, Fresh Velociraptor Arm Bones
jurassicraft:phoenix_fence_gate, Phoenix Fence Gate
jurassicraft:phoenix_door, Phoenix Door
jurassicraft:liquid_agar, Liquid Agar
jurassicraft:skull_display_block, tile.skull_display_block.name
jurassicraft:dinosaur_meat:3, Brachiosaurus Meat
jurassicraft:dinosaur_meat:1, Coelacanth Meat
jurassicraft:dinosaur_meat:7, Dilophosaurus Meat
jurassicraft:dinosaur_meat:9, Gallimimus Meat
jurassicraft:dinosaur_meat:2, Microraptor Meat
jurassicraft:dinosaur_meat:4, Mussaurus Meat
jurassicraft:dinosaur_meat:13, Parasaurolophus Meat
jurassicraft:dinosaur_meat:19, Triceratops Meat
jurassicraft:dinosaur_meat:20, Tyrannosaurus Meat
jurassicraft:dinosaur_meat:0, Velociraptor Meat
jurassicraft:iron_rod, Iron Rod
jurassicraft:neck:7, Dilophosaurus Neck
jurassicraft:anal_fin:1, Coelacanth Anal Fin
jurassicraft:pectoral_fin_bones_fresh:1, Fresh Coelacanth Pectoral Fin Bones
jurassicraft:ajuginucula_smithii, Ajuginucula Smithii
jurassicraft:front_leg_bones_fresh:3, Fresh Brachiosaurus Front Leg Bones
jurassicraft:front_leg_bones_fresh:13, Fresh Parasaurolophus Front Leg Bones
jurassicraft:front_leg_bones_fresh:19, Fresh Triceratops Front Leg Bones
jurassicraft:phoenix_sapling, Phoenix Sapling
jurassicraft:reinforced_glass_pane, Reinforced Glass Pane
jurassicraft:amber:0, Mosquito in Amber
jurassicraft:amber:1, Aphid in Amber
jurassicraft:birthing_wand, Birthing Wand
jurassicraft:second_dorsal_fin:1, Coelacanth Second Dorsal Fin
jurassicraft:araucaria_sapling, Araucaria Sapling
jurassicraft:fun_fries, Fun Fries
jurassicraft:cladochonus, tile.cladochonus.name
jurassicraft:ajuginucula_smithii_oil, Ajuginucula Smithii Oil
jurassicraft:phoenix_fence, Phoenix Fence
jurassicraft:calamites_leaves, Calamites Leaves
jurassicraft:leg_bones_fresh:7, Fresh Dilophosaurus Leg Bones
jurassicraft:leg_bones_fresh:9, Fresh Gallimimus Leg Bones
jurassicraft:leg_bones_fresh:2, Fresh Microraptor Leg Bones
jurassicraft:leg_bones_fresh:4, Fresh Mussaurus Leg Bones
jurassicraft:leg_bones_fresh:20, Fresh Tyrannosaurus Leg Bones
jurassicraft:leg_bones_fresh:0, Fresh Velociraptor Leg Bones
jurassicraft:shoulder_bone_fresh:13, Fresh Parasaurolophus Shoulder Bones
jurassicraft:shoulder_bone_fresh:19, Fresh Triceratops Shoulder Bones
jurassicraft:shoulder_bone_fresh:20, Fresh Tyrannosaurus Shoulder Bones
jurassicraft:shoulder_bone_fresh:0, Fresh Velociraptor Shoulder Bones
jurassicraft:basic_circuit, Basic Circuit
jurassicraft:scaly_tree_fern, Scaly Tree Fern
jurassicraft:dna:3, Brachiosaurus DNA
jurassicraft:dna:1, Coelacanth DNA
jurassicraft:dna:7, Dilophosaurus DNA
jurassicraft:dna:9, Gallimimus DNA
jurassicraft:dna:2, Microraptor DNA
jurassicraft:dna:4, Mussaurus DNA
jurassicraft:dna:13, Parasaurolophus DNA
jurassicraft:dna:19, Triceratops DNA
jurassicraft:dna:20, Tyrannosaurus DNA
jurassicraft:dna:0, Velociraptor DNA
jurassicraft:west_indian_lilac_berries:0, West Indian Lilac Berries
jurassicraft:phoenix_stairs, Phoenix Stairs
jurassicraft:ancient_item_holding_block, Ancient Item Holding Block
jurassicraft:horn_fresh:19, Fresh Triceratops Horn
jurassicraft:dart_gun, Dart Gun
jurassicraft:dicksonia, Dicksonia
jurassicraft:horn:19, Triceratops Horn
jurassicraft:lunch_box, Plastic Lunch Box
jurassicraft:mealworm_beetles, Mealworm Beetles
jurassicraft:plankton, Plankton
jurassicraft:aulopora_coral, Aulopora
jurassicraft:araucaria_slab:0, Araucaria Slab
jurassicraft:paleo_bale_other, Prehistoric Plant Bale
jurassicraft:heliconia, Heliconia
jurassicraft:bug_crate, Bug Farming Crate
jurassicraft:rhamnus_salicifolius_berries, Rhamnus Salicifolius Berries
jurassicraft:low_security_fence_base, Low Security Fence Base
jurassicraft:sea_lamprey, Sea Lamprey
jurassicraft:dart_poison_executioner_concoction, Lethal Dart
jurassicraft:aulopora, tile.aulopora.name
jurassicraft:plant_cells, Plant Cells
jurassicraft:hind_leg_bones_fresh:3, Fresh Brachiosaurus Hind Leg Bones
jurassicraft:hind_leg_bones_fresh:13, Fresh Parasaurolophus Hind Leg Bones
jurassicraft:hind_leg_bones_fresh:19, Fresh Triceratops Hind Leg Bones
jurassicraft:ribcage_fresh:3, Fresh Brachiosaurus Ribcage
jurassicraft:ribcage_fresh:7, Fresh Dilophosaurus Ribcage
jurassicraft:ribcage_fresh:9, Fresh Gallimimus Ribcage
jurassicraft:ribcage_fresh:2, Fresh Microraptor Ribcage
jurassicraft:ribcage_fresh:4, Fresh Mussaurus Ribcage
jurassicraft:ribcage_fresh:13, Fresh Parasaurolophus Ribcage
jurassicraft:ribcage_fresh:19, Fresh Triceratops Ribcage
jurassicraft:ribcage_fresh:20, Fresh Tyrannosaurus Ribcage
jurassicraft:ribcage_fresh:0, Fresh Velociraptor Ribcage
jurassicraft:araucaria_leaves, Araucaria Leaves
jurassicraft:caudal_fin:1, Coelacanth Caudal Fin
jurassicraft:hind_leg_bones:3, Brachiosaurus Hind Leg Bones
jurassicraft:hind_leg_bones:13, Parasaurolophus Hind Leg Bones
jurassicraft:hind_leg_bones:19, Triceratops Hind Leg Bones
jurassicraft:calamites_log_petrified, Petrified Calamites Log
jurassicraft:goat_raw, Raw Goat
jurassicraft:psaronius_log_petrified, Petrified Psaronius Log
jurassicraft:araucaria_fence, Araucaria Fence
jurassicraft:foot_bones:9, Gallimimus Foot Bones
jurassicraft:foot_bones:2, Microraptor Foot Bones
jurassicraft:foot_bones:20, Tyrannosaurus Foot Bones
jurassicraft:foot_bones:0, Velociraptor Foot Bones
jurassicraft:tooth:3, Brachiosaurus Tooth
jurassicraft:tooth:7, Dilophosaurus Tooth
jurassicraft:tooth:2, Microraptor Tooth
jurassicraft:tooth:19, Triceratops Tooth
jurassicraft:tooth:20, Tyrannosaurus Tooth
jurassicraft:tooth:0, Velociraptor Tooth
jurassicraft:gypsum_cobblestone, Gypsum Cobblestone
jurassicraft:clear_glass, Clear Glass
jurassicraft:ginkgo_slab:0, Ginkgo Slab
jurassicraft:cry_pansy, Cry Pansy
jurassicraft:psaronius_leaves, Psaronius Leaves
jurassicraft:claw:0, Velociraptor Claw
jurassicraft:oiled_potato_strips, Oiled Potato Strips
jurassicraft:psaronius_door, Psaronius Door
jurassicraft:gracilaria_coral, Gracilaria
jurassicraft:computer_screen, Computer Screen
jurassicraft:phoenix_door_item, Phoenix Door
jurassicraft:ginkgo_log, Ginkgo Log
jurassicraft:psaronius_fence, Psaronius Fence
jurassicraft:bristle_fern, Bristle Fern
jurassicraft:cockroaches, Cockroaches
jurassicraft:dino_egg:3, Brachiosaurus Egg
jurassicraft:dino_egg:7, Dilophosaurus Egg
jurassicraft:dino_egg:9, Gallimimus Egg
jurassicraft:dino_egg:2, Microraptor Egg
jurassicraft:dino_egg:4, Mussaurus Egg
jurassicraft:dino_egg:13, Parasaurolophus Egg
jurassicraft:dino_egg:19, Triceratops Egg
jurassicraft:dino_egg:20, Tyrannosaurus Egg
jurassicraft:dino_egg:0, Velociraptor Egg
jurassicraft:engine_system, Engine System
jurassicraft:dna_base_material, DNA Nucleotides
jurassicraft:araucaria_log_petrified, Petrified Araucaria Log
jurassicraft:psaronius_fence_gate, Psaronius Fence Gate
jurassicraft:empty_test_tube, Empty Test Tube
jurassicraft:cultivate_bottom:0, White Cultivator
jurassicraft:cultivate_bottom:1, Orange Cultivator
jurassicraft:cultivate_bottom:2, Magenta Cultivator
jurassicraft:cultivate_bottom:3, Light Blue Cultivator
jurassicraft:cultivate_bottom:4, Yellow Cultivator
jurassicraft:cultivate_bottom:5, Lime Cultivator
jurassicraft:cultivate_bottom:6, Pink Cultivator
jurassicraft:cultivate_bottom:7, Gray Cultivator
jurassicraft:cultivate_bottom:8, Light Gray Cultivator
jurassicraft:cultivate_bottom:9, Cyan Cultivator
jurassicraft:cultivate_bottom:10, Purple Cultivator
jurassicraft:cultivate_bottom:11, Blue Cultivator
jurassicraft:cultivate_bottom:12, Brown Cultivator
jurassicraft:cultivate_bottom:13, Green Cultivator
jurassicraft:cultivate_bottom:14, Red Cultivator
jurassicraft:cultivate_bottom:15, Black Cultivator
jurassicraft:paddock_sign, Paddock Sign
jurassicraft:wild_potato_cooked, Cooked Wild Potato
jurassicraft:wild_potato_plant, Wild Potato Plant
jurassicraft:pelvic_fin_bones_fresh:1, Fresh Coelacanth Pelvic Fin Bones
jurassicraft:cinnamon_fern, Cinnamon Fern
jurassicraft:tail_vertebrae:3, Brachiosaurus Tail Vertebrae
jurassicraft:tail_vertebrae:7, Dilophosaurus Tail Vertebrae
jurassicraft:tail_vertebrae:9, Gallimimus Tail Vertebrae
jurassicraft:tail_vertebrae:2, Microraptor Tail Vertebrae
jurassicraft:tail_vertebrae:4, Mussaurus Tail Vertebrae
jurassicraft:tail_vertebrae:13, Parasaurolophus Tail Vertebrae
jurassicraft:tail_vertebrae:19, Triceratops Tail Vertebrae
jurassicraft:tail_vertebrae:20, Tyrannosaurus Tail Vertebrae
jurassicraft:tail_vertebrae:0, Velociraptor Tail Vertebrae
jurassicraft:orontium_mackii, Orontium Mackii
jurassicraft:bennettitalean_cycadeoidea, Cycadeoidea
jurassicraft:first_dorsal_fin:1, Coelacanth First Dorsal Fin
jurassicraft:dna_synthesizer, DNA Synthesizer
jurassicraft:skull:3, Brachiosaurus Skull
jurassicraft:skull:1, Coelacanth Skull
jurassicraft:skull:7, Dilophosaurus Skull
jurassicraft:skull:9, Gallimimus Skull
jurassicraft:skull:2, Microraptor Skull
jurassicraft:skull:4, Mussaurus Skull
jurassicraft:skull:13, Parasaurolophus Skull
jurassicraft:skull:19, Triceratops Skull
jurassicraft:skull:20, Tyrannosaurus Skull
jurassicraft:skull:0, Velociraptor Skull
jurassicraft:fossil_block_0:0, Velociraptor Fossil
jurassicraft:fossil_block_0:1, Coelacanth Fossil
jurassicraft:fossil_block_0:2, Microraptor Fossil
jurassicraft:fossil_block_0:3, Brachiosaurus Fossil
jurassicraft:fossil_block_0:4, Mussaurus Fossil
jurassicraft:fossil_block_0:7, Dilophosaurus Fossil
jurassicraft:fossil_block_0:9, Gallimimus Fossil
jurassicraft:fossil_block_0:13, Parasaurolophus Fossil
jurassicraft:hippurites_radiosus, tile.hippurites_radiosus.name
jurassicraft:unfinished_car, Unfinished Car
jurassicraft:cycad_zamites, Zamites
jurassicraft:dictyophyllum, Dictyophyllum
jurassicraft:spine_fresh:1, Fresh Coelacanth Spine
jurassicraft:soft_tissue:3, Brachiosaurus Soft Tissue
jurassicraft:soft_tissue:1, Coelacanth Soft Tissue
jurassicraft:soft_tissue:7, Dilophosaurus Soft Tissue
jurassicraft:soft_tissue:9, Gallimimus Soft Tissue
jurassicraft:soft_tissue:2, Microraptor Soft Tissue
jurassicraft:soft_tissue:4, Mussaurus Soft Tissue
jurassicraft:soft_tissue:13, Parasaurolophus Soft Tissue
jurassicraft:soft_tissue:19, Triceratops Soft Tissue
jurassicraft:soft_tissue:20, Tyrannosaurus Soft Tissue
jurassicraft:soft_tissue:0, Velociraptor Soft Tissue
jurassicraft:tracker, Dinosaur Tracking Implant
jurassicraft:low_security_fence_pole, Low Security Fence Pole
jurassicraft:tour_rail_medium, Medium Tour Vehicle Track
jurassicraft:caudal_fin_fresh:1, Fresh Coelacanth Caudal Fin
jurassicraft:rhamnus_salicifolius_seeds, Rhamnus Salicifolius Seeds
jurassicraft:plant_callus:0, Ajuginucula Smithii Plant Callus
jurassicraft:plant_callus:25, Araucaria Plant Callus
jurassicraft:plant_callus:34, Aulopora Plant Callus
jurassicraft:plant_callus:6, Cycadeoidea Plant Callus
jurassicraft:plant_callus:27, Bristle Fern Plant Callus
jurassicraft:plant_callus:2, Calamites Plant Callus
jurassicraft:plant_callus:26, Cinnamon Fern Plant Callus
jurassicraft:plant_callus:35, Cladochonus Plant Callus
jurassicraft:plant_callus:7, Cry Pansy Plant Callus
jurassicraft:plant_callus:9, Zamites Plant Callus
jurassicraft:plant_callus:10, Dicksonia Plant Callus
jurassicraft:plant_callus:12, Dicroidium Zuberi Plant Callus
jurassicraft:plant_callus:13, Dictyophyllum Plant Callus
jurassicraft:plant_callus:33, Enallhelia Plant Callus
jurassicraft:plant_callus:21, Encephalartos Plant Callus
jurassicraft:plant_callus:5, Ginkgo Plant Callus
jurassicraft:plant_callus:32, Graminidites Bambusoides Plant Callus
jurassicraft:plant_callus:38, Hippurites Radiosus Plant Callus
jurassicraft:plant_callus:16, Ladinia Simplex Plant Callus
jurassicraft:plant_callus:30, Largestipule Leather-root Plant Callus
jurassicraft:plant_callus:19, Liriodendrites Plant Callus
jurassicraft:plant_callus:36, Lithostrotion Plant Callus
jurassicraft:plant_callus:17, Orontium Mackii Plant Callus
jurassicraft:plant_callus:23, Phoenix Plant Callus
jurassicraft:plant_callus:22, Psaronius Plant Callus
jurassicraft:plant_callus:20, Raphaelia Plant Callus
jurassicraft:plant_callus:31, Rhacophyton Plant Callus
jurassicraft:plant_callus:40, Rhamnus Salifocifus Plant Callus
jurassicraft:plant_callus:8, Scaly Tree Fern Plant Callus
jurassicraft:plant_callus:15, Serenna Veriformans Plant Callus
jurassicraft:plant_callus:3, Chain Fern Plant Callus
jurassicraft:plant_callus:4, Cycad Plant Callus
jurassicraft:plant_callus:1, Royal Fern Plant Callus
jurassicraft:plant_callus:37, Stylophyllopsis Plant Callus
jurassicraft:plant_callus:28, Tempskya Plant Callus
jurassicraft:plant_callus:18, Umaltolepis Plant Callus
jurassicraft:plant_callus:11, Wild Onion Plant Callus
jurassicraft:plant_callus:24, Wild Potato Plant Callus
jurassicraft:plant_callus:29, Woolly-stalked Begonia Plant Callus
jurassicraft:car_tire, Car Tire
jurassicraft:dicroidium_zuberi, Dicroidium Zuberi
jurassicraft:dart_tipped_potion, Potion Dart
jurassicraft:field_guide, InGen Field Guide
jurassicraft:west_indian_lilac, West Indian Lilac
jurassicraft:lithostrotion, tile.lithostrotion.name
jurassicraft:ginkgo_door, Ginkgo Door
jurassicraft:calamites_slab:0, Calamites Slab
jurassicraft:ginkgo_fence_gate, Ginkgo Fence Gate
jurassicraft:plant_fossil, Plant Fossil
jurassicraft:tour_rail_slow, Slow Tour Vehicle Track
jurassicraft:petri_dish, Petri Dish
jurassicraft:dart_tranquilizer, Dart Tranquilizer
jurassicraft:spine:1, Coelacanth Spine
jurassicraft:moss, Moss
jurassicraft:gracilaria_seaweed, Gracilaria Plant
jurassicraft:gypsum_powder, Gypsum Powder
jurassicraft:skull_fresh:3, Fresh Brachiosaurus Skull
jurassicraft:skull_fresh:1, Fresh Coelacanth Skull
jurassicraft:skull_fresh:7, Fresh Dilophosaurus Skull
jurassicraft:skull_fresh:9, Fresh Gallimimus Skull
jurassicraft:skull_fresh:2, Fresh Microraptor Skull
jurassicraft:skull_fresh:4, Fresh Mussaurus Skull
jurassicraft:skull_fresh:13, Fresh Parasaurolophus Skull
jurassicraft:skull_fresh:19, Fresh Triceratops Skull
jurassicraft:skull_fresh:20, Fresh Tyrannosaurus Skull
jurassicraft:skull_fresh:0, Fresh Velociraptor Skull
jurassicraft:araucaria_fence_gate, Araucaria Fence Gate
jurassicraft:dino_spawn_egg:3, Spawn Brachiosaurus
jurassicraft:dino_spawn_egg:1, Spawn Coelacanth
jurassicraft:dino_spawn_egg:7, Spawn Dilophosaurus
jurassicraft:dino_spawn_egg:9, Spawn Gallimimus
jurassicraft:dino_spawn_egg:2, Spawn Microraptor
jurassicraft:dino_spawn_egg:4, Spawn Mussaurus
jurassicraft:dino_spawn_egg:13, Spawn Parasaurolophus
jurassicraft:dino_spawn_egg:19, Spawn Triceratops
jurassicraft:dino_spawn_egg:20, Spawn Tyrannosaurus
jurassicraft:dino_spawn_egg:0, Spawn Velociraptor
jurassicraft:araucaria_log, Araucaria Log
jurassicraft:calamites_door, Calamites Door
jurassicraft:rhamnus_salicifolius, Rhamnus Salicifolius
jurassicraft:pelvis:3, Brachiosaurus Pelvis
jurassicraft:pelvis:7, Dilophosaurus Pelvis
